fail_log_id,student_id,full_name,biometric_id,date,time,device_id,device_name,subject_code,fail_reason,match_score,attempt_no
FAIL0011408,UGF23AI353,Dhruv Prasad Zende,BIO0353,2025-04-23,11:00:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Low Quality Image,10.98,1
FAIL0011409,UGF23AI353,Dhruv Prasad Zende,BIO0353,2025-04-23,11:00:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Scar/Cut on Finger,2.24,2
FAIL0011410,UGF23AI362,Divya Das,BIO0362,2025-04-23,11:03:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Wet Finger,37.11,1
FAIL0011411,UGF23AI362,Divya Das,BIO0362,2025-04-23,11:03:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Finger Rotated,29.8,2
FAIL0011412,UGF23AI369,Manish Sai Junghare,BIO0369,2025-04-23,11:03:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Low Quality Image,28.9,1
FAIL0011413,UGF23AI375,Geeta Chand Hatwar,BIO0375,2025-04-23,11:00:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Sensor Dirty,19.97,1
FAIL0011414,UGF23AI375,Geeta Chand Hatwar,BIO0375,2025-04-23,11:00:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Partial Print,13.62,2
FAIL0011415,UGF23AI386,Sarita Das Desai,BIO0386,2025-04-23,11:02:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Timeout,4.34,1
FAIL0011416,UGF23AI395,Hina Kumar Pandey,BIO0395,2025-04-23,11:02:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Partial Print,38.26,1
FAIL0011417,UGF23AI116,Nikhil Prakash Hatwar,BIO0116,2025-04-24,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Finger Rotated,25.32,1
FAIL0011418,UGF23AI127,Indira Sai Hegde,BIO0127,2025-04-24,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Low Quality Image,37.61,1
FAIL0011419,UGF23AI135,Dev Sai Dalvi,BIO0135,2025-04-24,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Timeout,20.14,1
FAIL0011420,UGF23AI141,Devika Shankar Joshi,BIO0141,2025-04-24,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Timeout,37.74,1
FAIL0011421,UGF23AI141,Devika Shankar Joshi,BIO0141,2025-04-24,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Low Quality Image,16.82,2
FAIL0011422,UGF23AI175,Vidya Rao Waghmare,BIO0175,2025-04-24,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Dry Finger,12.36,1
FAIL0011423,UGF23AI194,Omkar Kumar,BIO0194,2025-04-24,14:24:00,RDR-BIO-004,Startek FM220U,AIPC353T,Low Quality Image,4.75,1
FAIL0011424,UGF23AI199,Yash Ghosh,BIO0199,2025-04-24,14:02:00,RDR-BIO-004,Startek FM220U,AIPC353T,Sensor Dirty,25.06,1
FAIL0011425,UGF23AI203,Ravi Hegde,BIO0203,2025-04-24,14:08:00,RDR-BIO-004,Startek FM220U,AIPC353T,Wet Finger,2.51,1
FAIL0011426,UGF23AI205,Firoz Unde,BIO0205,2025-04-24,14:02:00,RDR-BIO-004,Startek FM220U,AIPC353T,Partial Print,28.35,1
FAIL0011427,UGF23AI207,Sarita Devi Unde,BIO0207,2025-04-24,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Low Quality Image,1.4,1
FAIL0011428,UGF23AI208,Akash Rao Rao,BIO0208,2025-04-24,14:14:00,RDR-BIO-004,Startek FM220U,AIPC353T,Dry Finger,1.94,1
FAIL0011429,UGF23AI215,Fatima Ram Upadhyay,BIO0215,2025-04-24,14:01:00,RDR-BIO-004,Startek FM220U,AIPC353T,Low Quality Image,34.61,1
FAIL0011430,UGF23AI216,Soham Iyer,BIO0216,2025-04-24,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Timeout,3.5,1
FAIL0011431,UGF23AI222,Mahesh Wagh,BIO0222,2025-04-24,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Dry Finger,11.7,1
FAIL0011432,UGF23AI236,Chirag Prasad Dalvi,BIO0236,2025-04-24,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Scar/Cut on Finger,3.09,1
FAIL0011433,UGF23AI236,Chirag Prasad Dalvi,BIO0236,2025-04-24,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Scar/Cut on Finger,13.72,2
FAIL0011434,UGF23AI239,Firoz Reddy,BIO0239,2025-04-24,14:25:00,RDR-BIO-004,Startek FM220U,AIPC353T,Finger Rotated,30.04,1
FAIL0011435,UGF23AI239,Firoz Reddy,BIO0239,2025-04-24,14:25:00,RDR-BIO-004,Startek FM220U,AIPC353T,Dry Finger,21.47,2
FAIL0011436,UGF23AI251,Jayesh Pawar,BIO0251,2025-04-24,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Finger Rotated,36.09,1
FAIL0011437,UGF23AI258,Deepika Kumar,BIO0258,2025-04-24,14:19:00,RDR-BIO-004,Startek FM220U,AIPC353T,Partial Print,7.92,1
FAIL0011438,UGF23AI279,Ila Devi Dange,BIO0279,2025-04-24,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Sensor Dirty,18.89,1
FAIL0011439,UGF23AI279,Ila Devi Dange,BIO0279,2025-04-24,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Finger Rotated,11.51,2
FAIL0011440,UGF23AI288,Babita Lal Kulkarni,BIO0288,2025-04-24,14:02:00,RDR-BIO-004,Startek FM220U,AIPC353T,Scar/Cut on Finger,16.86,1
FAIL0011441,UGF23AI306,Esha Bala Pandey,BIO0306,2025-04-24,14:02:00,RDR-BIO-004,Startek FM220U,AIPC353T,Dry Finger,18.63,1
FAIL0011442,UGF23AI318,Rohit Chand Vaghmare,BIO0318,2025-04-24,14:01:00,RDR-BIO-004,Startek FM220U,AIPC353T,Wet Finger,5.59,1
FAIL0011443,UGF23AI321,Yamini Londhe,BIO0321,2025-04-24,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Timeout,35.68,1
FAIL0011444,UGF23AI321,Yamini Londhe,BIO0321,2025-04-24,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Scar/Cut on Finger,33.59,2
FAIL0011445,UGF23AI325,Gunjan Sai Pawar,BIO0325,2025-04-24,14:02:00,RDR-BIO-004,Startek FM220U,AIPC353T,Dry Finger,19.45,1
FAIL0011446,UGF23AI326,Vanshika Chand Shah,BIO0326,2025-04-24,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Partial Print,33.04,1
FAIL0011447,UGF23AI326,Vanshika Chand Shah,BIO0326,2025-04-24,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Scar/Cut on Finger,27.15,2
FAIL0011448,UGF23AI333,Chetna Ram Upadhyay,BIO0333,2025-04-24,14:01:00,RDR-BIO-004,Startek FM220U,AIPC353T,Low Quality Image,12.14,1
FAIL0011449,UGF23AI336,Ritika Lal Ahuja,BIO0336,2025-04-24,14:01:00,RDR-BIO-004,Startek FM220U,AIPC353T,Timeout,19.6,1
FAIL0011450,UGF23AI336,Ritika Lal Ahuja,BIO0336,2025-04-24,14:01:00,RDR-BIO-004,Startek FM220U,AIPC353T,Sensor Dirty,11.19,2
FAIL0011451,UGF23AI350,Farhan Rao Banerjee,BIO0350,2025-04-24,14:10:00,RDR-BIO-004,Startek FM220U,AIPC353T,Scar/Cut on Finger,39.5,1
FAIL0011452,UGF23AI350,Farhan Rao Banerjee,BIO0350,2025-04-24,14:10:00,RDR-BIO-004,Startek FM220U,AIPC353T,Wet Finger,6.48,2
FAIL0011453,UGF23AI353,Dhruv Prasad Zende,BIO0353,2025-04-24,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Low Quality Image,35.18,1
FAIL0011454,UGF23AI354,Iqbal Prasad Salve,BIO0354,2025-04-24,14:02:00,RDR-BIO-004,Startek FM220U,AIPC353T,Wet Finger,15.47,1
FAIL0011455,UGF23AI356,Harsha Joshi,BIO0356,2025-04-24,14:10:00,RDR-BIO-004,Startek FM220U,AIPC353T,Sensor Dirty,19.64,1
FAIL0011456,UGF23AI363,Madhuri Devi Pawar,BIO0363,2025-04-24,14:13:00,RDR-BIO-004,Startek FM220U,AIPC353T,Partial Print,28.58,1
FAIL0011457,UGF23AI378,Zara Nambiar,BIO0378,2025-04-24,14:02:00,RDR-BIO-004,Startek FM220U,AIPC353T,Dry Finger,1.16,1
FAIL0011458,UGF23AI393,Dhruv Das Takle,BIO0393,2025-04-24,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Timeout,27.27,1
FAIL0011459,UGF23AI393,Dhruv Das Takle,BIO0393,2025-04-24,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Timeout,33.09,2
FAIL0011460,UGF23AI111,Mithun Iyer,BIO0111,2025-04-25,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Timeout,2.77,1
FAIL0011461,UGF23AI111,Mithun Iyer,BIO0111,2025-04-25,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Finger Rotated,33.01,2
FAIL0011462,UGF23AI116,Nikhil Prakash Hatwar,BIO0116,2025-04-25,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Scar/Cut on Finger,25.22,1
FAIL0011463,UGF23AI125,Hina Das Thakur,BIO0125,2025-04-25,15:03:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Scar/Cut on Finger,20.72,1
FAIL0011464,UGF23AI137,Sarita Prakash Bhatia,BIO0137,2025-04-25,15:03:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Sensor Dirty,16.92,1
FAIL0011465,UGF23AI137,Sarita Prakash Bhatia,BIO0137,2025-04-25,15:03:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Scar/Cut on Finger,19.75,2
FAIL0011466,UGF23AI156,Pallavi Rao Dalvi,BIO0156,2025-04-25,15:01:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Partial Print,13.82,1
FAIL0011467,UGF23AI170,Harsha Bala Das,BIO0170,2025-04-25,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Finger Rotated,19.48,1
FAIL0011468,UGF23AI170,Harsha Bala Das,BIO0170,2025-04-25,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Scar/Cut on Finger,5.15,2
FAIL0011469,UGF23AI171,Suresh Ram Mehta,BIO0171,2025-04-25,15:01:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Low Quality Image,26.83,1
FAIL0011470,UGF23AI175,Vidya Rao Waghmare,BIO0175,2025-04-25,15:01:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Partial Print,6.19,1
FAIL0011471,UGF23AI182,Pallavi Devi Pillai,BIO0182,2025-04-25,15:09:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Partial Print,9.19,1
FAIL0011472,UGF23AI184,Sneha Lal,BIO0184,2025-04-25,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Partial Print,6.31,1
FAIL0011473,UGF23AI184,Sneha Lal,BIO0184,2025-04-25,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Timeout,1.07,2
FAIL0011474,UGF23AI205,Firoz Unde,BIO0205,2025-04-25,15:24:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Timeout,15.74,1
FAIL0011475,UGF23AI233,Pankaj Das Upadhyay,BIO0233,2025-04-25,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Wet Finger,24.34,1
FAIL0011476,UGF23AI241,Anjali Das Mishra,BIO0241,2025-04-25,15:16:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Low Quality Image,31.74,1
FAIL0011477,UGF23AI261,Girish Bhange,BIO0261,2025-04-25,15:03:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Finger Rotated,4.32,1
FAIL0011478,UGF23AI261,Girish Bhange,BIO0261,2025-04-25,15:03:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Scar/Cut on Finger,20.2,2
FAIL0011479,UGF23AI267,Jiya Devi Hatwar,BIO0267,2025-04-25,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Timeout,6.21,1
FAIL0011480,UGF23AI267,Jiya Devi Hatwar,BIO0267,2025-04-25,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Dry Finger,4.03,2
FAIL0011481,UGF23AI276,Anika Shah,BIO0276,2025-04-25,15:25:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Low Quality Image,35.42,1
FAIL0011482,UGF23AI276,Anika Shah,BIO0276,2025-04-25,15:25:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Scar/Cut on Finger,21.44,2
FAIL0011483,UGF23AI312,Girish Ambhore,BIO0312,2025-04-25,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Partial Print,21.73,1
FAIL0011484,UGF23AI319,Anika Rao Bhange,BIO0319,2025-04-25,15:11:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Scar/Cut on Finger,33.36,1
FAIL0011485,UGF23AI319,Anika Rao Bhange,BIO0319,2025-04-25,15:11:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Wet Finger,19.86,2
FAIL0011486,UGF23AI321,Yamini Londhe,BIO0321,2025-04-25,15:01:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Finger Rotated,14.66,1
FAIL0011487,UGF23AI321,Yamini Londhe,BIO0321,2025-04-25,15:01:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Scar/Cut on Finger,37.61,2
FAIL0011488,UGF23AI331,Isha Mane,BIO0331,2025-04-25,15:12:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Dry Finger,35.91,1
FAIL0011489,UGF23AI331,Isha Mane,BIO0331,2025-04-25,15:12:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Scar/Cut on Finger,22.71,2
FAIL0011490,UGF23AI356,Harsha Joshi,BIO0356,2025-04-25,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Scar/Cut on Finger,25.13,1
FAIL0011491,UGF23AI356,Harsha Joshi,BIO0356,2025-04-25,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Finger Rotated,31.04,2
FAIL0011492,UGF23AI364,Disha Shankar Kale,BIO0364,2025-04-25,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Finger Rotated,35.28,1
FAIL0011493,UGF23AI366,Kalpesh Shankar Ghosh,BIO0366,2025-04-25,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Timeout,23.91,1
FAIL0011494,UGF23AI366,Kalpesh Shankar Ghosh,BIO0366,2025-04-25,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Low Quality Image,24.15,2
FAIL0011495,UGF23AI370,Lakshmi Nath Raut,BIO0370,2025-04-25,15:03:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Low Quality Image,1.79,1
FAIL0011496,UGF23AI388,Jiya Nath Junghare,BIO0388,2025-04-25,15:03:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Low Quality Image,0.57,1
FAIL0011497,UGF23AI388,Jiya Nath Junghare,BIO0388,2025-04-25,15:03:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Timeout,4.96,2
FAIL0011498,UGF23AI394,Om Nath Londhe,BIO0394,2025-04-25,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Sensor Dirty,9.76,1
FAIL0011499,UGF23AI114,Onkar Prasad Mishra,BIO0114,2025-04-28,09:03:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Scar/Cut on Finger,24.04,1
FAIL0011500,UGF23AI114,Onkar Prasad Mishra,BIO0114,2025-04-28,09:03:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Scar/Cut on Finger,36.57,2
FAIL0011501,UGF23AI118,Gunjan Pandey,BIO0118,2025-04-28,09:00:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Dry Finger,25.66,1
FAIL0011502,UGF23AI118,Gunjan Pandey,BIO0118,2025-04-28,09:00:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Wet Finger,26.02,2
FAIL0011503,UGF23AI126,Rajesh Shankar Chavan,BIO0126,2025-04-28,09:00:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Scar/Cut on Finger,22.24,1
FAIL0011504,UGF23AI130,Lalit Shankar Salve,BIO0130,2025-04-28,09:02:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Sensor Dirty,30.67,1
FAIL0011505,UGF23AI136,Jagdish Naik,BIO0136,2025-04-28,09:01:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Partial Print,3.57,1
FAIL0011506,UGF23AI156,Pallavi Rao Dalvi,BIO0156,2025-04-28,09:02:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Scar/Cut on Finger,37.29,1
FAIL0011507,UGF23AI162,Hemant Naik,BIO0162,2025-04-28,09:01:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Scar/Cut on Finger,28.87,1
FAIL0011508,UGF23AI182,Pallavi Devi Pillai,BIO0182,2025-04-28,09:00:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Sensor Dirty,0.31,1
FAIL0011509,UGF23AI185,Zara Kumar Deshpande,BIO0185,2025-04-28,09:03:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Timeout,18.32,1
FAIL0011510,UGF23AI185,Zara Kumar Deshpande,BIO0185,2025-04-28,09:03:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Scar/Cut on Finger,35.93,2
FAIL0011511,UGF23AI191,Yogesh Devi Bhosale,BIO0191,2025-04-28,09:03:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Partial Print,8.8,1
FAIL0011512,UGF23AI193,Farhan Das,BIO0193,2025-04-28,09:01:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Dry Finger,39.71,1
FAIL0011513,UGF23AI206,Iqbal Ingle,BIO0206,2025-04-28,09:01:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Low Quality Image,20.09,1
FAIL0011514,UGF23AI220,Wasim Bala Nair,BIO0220,2025-04-28,09:00:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Partial Print,4.32,1
FAIL0011515,UGF23AI220,Wasim Bala Nair,BIO0220,2025-04-28,09:00:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Wet Finger,32.49,2
FAIL0011516,UGF23AI222,Mahesh Wagh,BIO0222,2025-04-28,09:02:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Scar/Cut on Finger,7.54,1
FAIL0011517,UGF23AI242,Ravi Das Tiwari,BIO0242,2025-04-28,09:00:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Partial Print,31.93,1
FAIL0011518,UGF23AI242,Ravi Das Tiwari,BIO0242,2025-04-28,09:00:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Finger Rotated,1.25,2
FAIL0011519,UGF23AI248,Ritika Das Kale,BIO0248,2025-04-28,09:03:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Scar/Cut on Finger,20.81,1
FAIL0011520,UGF23AI268,Aditya Pillai,BIO0268,2025-04-28,09:01:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Dry Finger,24.26,1
FAIL0011521,UGF23AI271,Kiran Tiwari,BIO0271,2025-04-28,09:03:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Wet Finger,37.06,1
FAIL0011522,UGF23AI274,Mithun Sai Waghmare,BIO0274,2025-04-28,09:00:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Low Quality Image,11.15,1
FAIL0011523,UGF23AI281,Rohit Bala Mehta,BIO0281,2025-04-28,09:01:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Sensor Dirty,36.23,1
FAIL0011524,UGF23AI281,Rohit Bala Mehta,BIO0281,2025-04-28,09:01:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Scar/Cut on Finger,19.11,2
FAIL0011525,UGF23AI285,Ila Raj Ingole,BIO0285,2025-04-28,09:00:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Low Quality Image,16.52,1
FAIL0011526,UGF23AI285,Ila Raj Ingole,BIO0285,2025-04-28,09:00:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Timeout,6.27,2
FAIL0011527,UGF23AI289,Hemant Chand More,BIO0289,2025-04-28,09:03:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Partial Print,3.45,1
FAIL0011528,UGF23AI296,Manish Das Upadhyay,BIO0296,2025-04-28,09:01:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Dry Finger,20.07,1
FAIL0011529,UGF23AI298,Nilesh Ram Kulkarni,BIO0298,2025-04-28,09:08:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Low Quality Image,34.41,1
FAIL0011530,UGF23AI314,Yamini Ram Patil,BIO0314,2025-04-28,09:03:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Timeout,16.32,1
FAIL0011531,UGF23AI315,Om Chand Upadhyay,BIO0315,2025-04-28,09:01:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Scar/Cut on Finger,26.22,1
FAIL0011532,UGF23AI315,Om Chand Upadhyay,BIO0315,2025-04-28,09:01:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Finger Rotated,13.05,2
FAIL0011533,UGF23AI318,Rohit Chand Vaghmare,BIO0318,2025-04-28,09:03:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Partial Print,14.88,1
FAIL0011534,UGF23AI322,Nisha Kharat,BIO0322,2025-04-28,09:22:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Low Quality Image,38.36,1
FAIL0011535,UGF23AI326,Vanshika Chand Shah,BIO0326,2025-04-28,09:01:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Low Quality Image,23.73,1
FAIL0011536,UGF23AI350,Farhan Rao Banerjee,BIO0350,2025-04-28,09:00:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Sensor Dirty,3.22,1
FAIL0011537,UGF23AI369,Manish Sai Junghare,BIO0369,2025-04-28,09:02:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Wet Finger,22.56,1
FAIL0011538,UGF23AI369,Manish Sai Junghare,BIO0369,2025-04-28,09:02:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Partial Print,34.22,2
FAIL0011539,UGF23AI393,Dhruv Das Takle,BIO0393,2025-04-28,09:01:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Dry Finger,14.61,1
FAIL0011540,UGF23AI100,Namrata Prasad Patel,BIO0100,2025-04-28,09:03:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Low Quality Image,30.45,1
FAIL0011541,UGF23AI106,Manish Das Ambhore,BIO0106,2025-04-28,09:19:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Wet Finger,24.98,1
FAIL0011542,UGF23AI108,Kamla Ram Mehta,BIO0108,2025-04-28,09:21:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Sensor Dirty,4.87,1
FAIL0011543,UGF23AI108,Kamla Ram Mehta,BIO0108,2025-04-28,09:21:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Partial Print,13.35,2
FAIL0011544,UGF23AI150,Sakshi Prasad Ambhore,BIO0150,2025-04-28,09:00:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Dry Finger,22.04,1
FAIL0011545,UGF23AI156,Pallavi Rao Dalvi,BIO0156,2025-04-28,09:00:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Finger Rotated,8.09,1
FAIL0011546,UGF23AI156,Pallavi Rao Dalvi,BIO0156,2025-04-28,09:00:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Wet Finger,25.88,2
FAIL0011547,UGF23AI165,Abhishek Bala Patel,BIO0165,2025-04-28,09:01:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Wet Finger,38.1,1
FAIL0011548,UGF23AI183,Ekta Raj Vaidya,BIO0183,2025-04-28,09:02:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Sensor Dirty,6.03,1
FAIL0011549,UGF23AI184,Sneha Lal,BIO0184,2025-04-28,09:00:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Sensor Dirty,8.85,1
FAIL0011550,UGF23AI200,Om Bhatia,BIO0200,2025-04-28,09:02:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Timeout,35.62,1
FAIL0011551,UGF23AI201,Chetan Ingole,BIO0201,2025-04-28,09:09:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Wet Finger,11.72,1
FAIL0011552,UGF23AI201,Chetan Ingole,BIO0201,2025-04-28,09:09:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Finger Rotated,2.04,2
FAIL0011553,UGF23AI202,Dayanand Rao Zende,BIO0202,2025-04-28,09:01:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Finger Rotated,26.61,1
FAIL0011554,UGF23AI202,Dayanand Rao Zende,BIO0202,2025-04-28,09:01:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Partial Print,30.62,2
FAIL0011555,UGF23AI207,Sarita Devi Unde,BIO0207,2025-04-28,09:00:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Sensor Dirty,24.78,1
FAIL0011556,UGF23AI221,Lalita Gaikwad,BIO0221,2025-04-28,09:02:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Timeout,37.91,1
FAIL0011557,UGF23AI226,Aditi Prasad Hivrale,BIO0226,2025-04-28,09:03:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Partial Print,1.25,1
FAIL0011558,UGF23AI234,Faisal Naik,BIO0234,2025-04-28,09:14:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Dry Finger,22.32,1
FAIL0011559,UGF23AI242,Ravi Das Tiwari,BIO0242,2025-04-28,09:00:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Low Quality Image,37.29,1
FAIL0011560,UGF23AI281,Rohit Bala Mehta,BIO0281,2025-04-28,09:01:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Sensor Dirty,23.66,1
FAIL0011561,UGF23AI281,Rohit Bala Mehta,BIO0281,2025-04-28,09:01:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Partial Print,2.77,2
FAIL0011562,UGF23AI293,Divya Lal Hande,BIO0293,2025-04-28,09:18:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Dry Finger,25.78,1
FAIL0011563,UGF23AI293,Divya Lal Hande,BIO0293,2025-04-28,09:18:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Dry Finger,22.69,2
FAIL0011564,UGF23AI296,Manish Das Upadhyay,BIO0296,2025-04-28,09:25:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Sensor Dirty,1.82,1
FAIL0011565,UGF23AI301,Kalpesh Mishra,BIO0301,2025-04-28,09:01:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Low Quality Image,25.94,1
FAIL0011566,UGF23AI301,Kalpesh Mishra,BIO0301,2025-04-28,09:01:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Finger Rotated,28.51,2
FAIL0011567,UGF23AI316,Manish Sai Iyer,BIO0316,2025-04-28,09:13:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Wet Finger,16.97,1
FAIL0011568,UGF23AI321,Yamini Londhe,BIO0321,2025-04-28,09:02:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Dry Finger,38.96,1
