gate_log_id,full_name,student_id,roll_number,class_section,biometric_id,finger_used,match_score,scan_quality,date,entry_time,exit_time,duration_hrs,device_id,device_name,reader_location
GATE0046610,Seema Mane,UGF23AI210,C37,CSE-AIML-C,BIO0210,Right Middle,75.46,Average,2025-02-21,08:31:42,16:31:14,7.99,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046611,Vikas Prasad Nair,UGF23AI212,B38,CSE-AIML-B,BIO0212,Right Ring,85.05,Excellent,2025-02-21,08:27:37,16:55:16,8.46,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046612,Kiran Chand Mishra,UGF23AI213,C38,CSE-AIML-C,BIO0213,Right Middle,81.45,Excellent,2025-02-21,08:00:47,16:17:57,8.29,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046613,Dev Das Londhe,UGF23AI214,A39,CSE-AIML-A,BIO0214,Right Little,89.65,Good,2025-02-21,08:24:35,16:56:14,8.53,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046614,Fatima Ram Upadhyay,UGF23AI215,B39,CSE-AIML-B,BIO0215,Right Ring,96.75,Excellent,2025-02-21,08:38:32,16:41:28,8.05,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046615,Soham Iyer,UGF23AI216,C39,CSE-AIML-C,BIO0216,Right Index,82.79,Good,2025-02-21,08:19:16,16:22:48,8.06,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046616,Gunjan Devi Rao,UGF23AI218,B40,CSE-AIML-B,BIO0218,Right Little,80.53,Average,2025-02-21,08:53:16,16:18:33,7.42,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046617,Zara Lal Zende,UGF23AI219,C40,CSE-AIML-C,BIO0219,Right Ring,91.44,Average,2025-02-21,08:54:31,16:32:33,7.63,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046618,Wasim Bala Nair,UGF23AI220,A41,CSE-AIML-A,BIO0220,Right Middle,85.14,Excellent,2025-02-21,08:06:51,16:43:29,8.61,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046619,Lalita Gaikwad,UGF23AI221,B41,CSE-AIML-B,BIO0221,Right Thumb,82.89,Good,2025-02-21,08:22:34,16:24:46,8.04,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046620,Mahesh Wagh,UGF23AI222,C41,CSE-AIML-C,BIO0222,Right Ring,98.49,Excellent,2025-02-21,08:57:16,16:46:57,7.83,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046621,Meera Ram Chatterjee,UGF23AI223,A42,CSE-AIML-A,BIO0223,Right Index,82.65,Good,2025-02-21,08:57:47,16:09:38,7.2,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046622,Ishaan Raj Wagh,UGF23AI224,B42,CSE-AIML-B,BIO0224,Right Index,81.58,Good,2025-02-21,08:45:26,16:19:19,7.56,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046623,Farhan Bala Pawar,UGF23AI225,C42,CSE-AIML-C,BIO0225,Right Ring,89.13,Good,2025-02-21,08:47:49,16:28:13,7.67,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046624,Urmila Zende,UGF23AI227,B43,CSE-AIML-B,BIO0227,Right Thumb,81.44,Good,2025-02-21,08:35:50,16:56:59,8.35,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046625,Varun Prakash Raut,UGF23AI228,C43,CSE-AIML-C,BIO0228,Right Middle,90.02,Good,2025-02-21,08:21:27,16:36:47,8.26,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046626,Kalpesh Bala Hande,UGF23AI229,A44,CSE-AIML-A,BIO0229,Right Ring,81.63,Average,2025-02-21,08:29:06,16:01:06,7.53,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046627,Nandini Kumar Ingle,UGF23AI230,B44,CSE-AIML-B,BIO0230,Right Little,81.62,Good,2025-02-21,08:32:18,16:41:55,8.16,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046628,Vidya Das Kumar,UGF23AI231,C44,CSE-AIML-C,BIO0231,Right Thumb,80.35,Excellent,2025-02-21,08:18:13,16:45:29,8.45,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046629,Gajanan Raj Tiwari,UGF23AI232,A45,CSE-AIML-A,BIO0232,Right Ring,79.01,Excellent,2025-02-21,08:20:40,16:01:19,7.68,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046630,Pankaj Das Upadhyay,UGF23AI233,B45,CSE-AIML-B,BIO0233,Right Middle,87.99,Good,2025-02-21,08:48:21,16:17:30,7.49,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046631,Faisal Naik,UGF23AI234,C45,CSE-AIML-C,BIO0234,Right Middle,75.58,Good,2025-02-21,08:12:04,16:56:13,8.74,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046632,Tariq Thakur,UGF23AI235,A46,CSE-AIML-A,BIO0235,Right Thumb,90.33,Good,2025-02-21,08:40:31,16:37:03,7.94,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046633,Chirag Prasad Dalvi,UGF23AI236,B46,CSE-AIML-B,BIO0236,Right Index,77.06,Good,2025-02-21,08:51:51,16:32:31,7.68,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046634,Onkar Raj Pillai,UGF23AI237,C46,CSE-AIML-C,BIO0237,Right Thumb,78.12,Excellent,2025-02-21,08:12:34,16:54:24,8.7,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046635,Aditi Bala Bhange,UGF23AI238,A47,CSE-AIML-A,BIO0238,Right Ring,88.87,Good,2025-02-21,08:18:04,16:20:20,8.04,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046636,Firoz Reddy,UGF23AI239,B47,CSE-AIML-B,BIO0239,Right Middle,87.2,Average,2025-02-21,08:56:53,16:25:58,7.48,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046637,Girish Prasad Deshpande,UGF23AI240,C47,CSE-AIML-C,BIO0240,Right Thumb,89.74,Average,2025-02-21,08:03:12,16:09:39,8.11,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046638,Anjali Das Mishra,UGF23AI241,A48,CSE-AIML-A,BIO0241,Right Index,82.31,Good,2025-02-21,08:28:44,16:12:30,7.73,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046639,Ravi Das Tiwari,UGF23AI242,B48,CSE-AIML-B,BIO0242,Right Middle,83.9,Average,2025-02-21,08:52:23,16:55:40,8.05,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046640,Vidya Nair,UGF23AI243,C48,CSE-AIML-C,BIO0243,Right Thumb,92.32,Excellent,2025-02-21,08:19:58,16:35:28,8.26,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046641,Hina Nath Tiwari,UGF23AI246,C49,CSE-AIML-C,BIO0246,Right Middle,90.27,Good,2025-02-21,08:57:14,16:15:26,7.3,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046642,Zara Prasad Chopra,UGF23AI247,A50,CSE-AIML-A,BIO0247,Right Index,84.07,Poor,2025-02-21,08:18:26,16:12:15,7.9,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046643,Ritika Das Kale,UGF23AI248,B50,CSE-AIML-B,BIO0248,Right Thumb,91.54,Good,2025-02-21,08:00:16,16:15:45,8.26,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046644,Arjun Ingle,UGF23AI249,C50,CSE-AIML-C,BIO0249,Right Thumb,83.92,Poor,2025-02-21,08:36:49,16:59:23,8.38,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046645,Kedar Chatterjee,UGF23AI250,A51,CSE-AIML-A,BIO0250,Right Index,75.08,Good,2025-02-21,08:23:22,16:33:36,8.17,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046646,Jayesh Pawar,UGF23AI251,B51,CSE-AIML-B,BIO0251,Right Little,75.92,Excellent,2025-02-21,08:26:59,16:29:32,8.04,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046647,Yamini Das Ahuja,UGF23AI252,C51,CSE-AIML-C,BIO0252,Right Thumb,96.08,Excellent,2025-02-21,08:41:01,16:10:02,7.48,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046648,Yamini Rao Pillai,UGF23AI253,A52,CSE-AIML-A,BIO0253,Right Middle,92.0,Poor,2025-02-21,08:59:25,16:50:29,7.85,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046649,Priya Ram Ahuja,UGF23AI254,B52,CSE-AIML-B,BIO0254,Right Ring,92.72,Poor,2025-02-21,08:58:18,16:08:42,7.17,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046650,Amrita Rao Banerjee,UGF23AI255,C52,CSE-AIML-C,BIO0255,Right Ring,83.6,Excellent,2025-02-21,08:13:39,16:21:47,8.14,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046651,Ravi Lal Verma,UGF23AI256,A53,CSE-AIML-A,BIO0256,Right Ring,85.72,Average,2025-02-21,08:02:53,16:00:40,7.96,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046652,Vidya Ram Reddy,UGF23AI257,B53,CSE-AIML-B,BIO0257,Right Ring,88.79,Good,2025-02-21,08:48:31,16:37:38,7.82,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046653,Deepika Kumar,UGF23AI258,C53,CSE-AIML-C,BIO0258,Right Thumb,92.98,Good,2025-02-21,08:23:57,16:39:52,8.27,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046654,Deepika Kharat,UGF23AI259,A54,CSE-AIML-A,BIO0259,Right Thumb,96.69,Poor,2025-02-21,08:29:33,16:32:55,8.06,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046655,Seema Sai Chopra,UGF23AI260,B54,CSE-AIML-B,BIO0260,Right Index,79.33,Average,2025-02-21,08:06:19,16:09:01,8.04,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046656,Girish Bhange,UGF23AI261,C54,CSE-AIML-C,BIO0261,Right Thumb,91.12,Excellent,2025-02-21,08:06:01,16:12:34,8.11,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046657,Gaurav Hivrale,UGF23AI262,A55,CSE-AIML-A,BIO0262,Right Thumb,99.43,Excellent,2025-02-21,08:47:58,16:34:40,7.78,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046658,Vidya Chand Waghmare,UGF23AI263,B55,CSE-AIML-B,BIO0263,Right Middle,75.31,Good,2025-02-21,08:46:35,16:34:42,7.8,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046659,Esha Das Bhange,UGF23AI264,C55,CSE-AIML-C,BIO0264,Right Ring,89.34,Excellent,2025-02-21,08:52:11,16:27:05,7.58,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046660,Divya Ram Junghare,UGF23AI265,A56,CSE-AIML-A,BIO0265,Right Thumb,78.48,Good,2025-02-21,08:08:01,16:39:10,8.52,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046661,Geeta Prakash Nair,UGF23AI266,B56,CSE-AIML-B,BIO0266,Right Thumb,98.08,Average,2025-02-21,08:22:42,16:58:42,8.6,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046662,Jiya Devi Hatwar,UGF23AI267,C56,CSE-AIML-C,BIO0267,Right Thumb,93.36,Poor,2025-02-21,08:15:35,16:49:18,8.56,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046663,Aditya Pillai,UGF23AI268,A57,CSE-AIML-A,BIO0268,Right Ring,76.4,Excellent,2025-02-21,08:03:56,16:07:24,8.06,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046664,Nikhil Prakash Bhatia,UGF23AI269,B57,CSE-AIML-B,BIO0269,Right Ring,76.26,Average,2025-02-21,08:06:20,16:49:45,8.72,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046665,Kiran Tiwari,UGF23AI271,A58,CSE-AIML-A,BIO0271,Right Ring,86.32,Good,2025-02-21,08:36:45,16:26:56,7.84,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046666,Sneha Prakash Londhe,UGF23AI272,B58,CSE-AIML-B,BIO0272,Right Little,79.07,Good,2025-02-21,08:23:22,16:38:36,8.25,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046667,Dev Sai Pawar,UGF23AI273,C58,CSE-AIML-C,BIO0273,Right Middle,87.79,Poor,2025-02-21,08:47:26,16:22:35,7.59,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046668,Mithun Sai Waghmare,UGF23AI274,A59,CSE-AIML-A,BIO0274,Right Little,86.68,Good,2025-02-21,08:00:00,16:09:49,8.16,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046669,Vishal Sai Shah,UGF23AI275,B59,CSE-AIML-B,BIO0275,Right Little,96.01,Good,2025-02-21,08:44:59,16:50:10,8.09,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046670,Anika Shah,UGF23AI276,C59,CSE-AIML-C,BIO0276,Right Index,86.03,Average,2025-02-21,08:17:10,16:09:01,7.86,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046671,Ekta Chatterjee,UGF23AI277,A60,CSE-AIML-A,BIO0277,Right Thumb,79.65,Good,2025-02-21,08:53:24,16:44:05,7.84,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046672,Disha Sai Lokhande,UGF23AI278,B60,CSE-AIML-B,BIO0278,Right Index,97.29,Good,2025-02-21,08:20:57,16:25:43,8.08,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046673,Ila Devi Dange,UGF23AI279,C60,CSE-AIML-C,BIO0279,Right Middle,90.49,Average,2025-02-21,08:01:06,16:11:26,8.17,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046674,Kalpesh Prakash Hande,UGF23AI280,A61,CSE-AIML-A,BIO0280,Right Little,87.33,Average,2025-02-21,08:48:00,16:14:33,7.44,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046675,Rohit Bala Mehta,UGF23AI281,B61,CSE-AIML-B,BIO0281,Right Little,82.61,Good,2025-02-21,08:52:37,16:14:18,7.36,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046676,Onkar Nath Ambhore,UGF23AI282,C61,CSE-AIML-C,BIO0282,Right Index,81.97,Good,2025-02-21,08:10:06,16:38:54,8.48,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046677,Disha Pawar,UGF23AI283,A62,CSE-AIML-A,BIO0283,Right Ring,96.5,Good,2025-02-21,08:02:30,16:20:11,8.29,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046678,Soham Nath Kale,UGF23AI284,B62,CSE-AIML-B,BIO0284,Right Little,75.12,Good,2025-02-21,08:03:22,16:03:16,8.0,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046679,Ila Raj Ingole,UGF23AI285,C62,CSE-AIML-C,BIO0285,Right Index,94.28,Good,2025-02-21,08:57:17,16:03:50,7.11,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046680,Rohit Shankar Hande,UGF23AI286,A63,CSE-AIML-A,BIO0286,Right Ring,98.15,Average,2025-02-21,08:36:20,16:56:10,8.33,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046681,Indira Bhatia,UGF23AI287,B63,CSE-AIML-B,BIO0287,Right Little,94.91,Good,2025-02-21,08:20:31,16:09:10,7.81,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046682,Babita Lal Kulkarni,UGF23AI288,C63,CSE-AIML-C,BIO0288,Right Index,79.98,Good,2025-02-21,08:29:40,16:28:06,7.97,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046683,Tariq Shankar Pawar,UGF23AI290,B64,CSE-AIML-B,BIO0290,Right Little,86.39,Good,2025-02-21,08:49:10,16:39:41,7.84,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046684,Mukesh Verma,UGF23AI291,C64,CSE-AIML-C,BIO0291,Right Ring,83.77,Excellent,2025-02-21,08:18:02,16:08:39,7.84,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046685,Anjali Chand Nair,UGF23AI292,A65,CSE-AIML-A,BIO0292,Right Thumb,88.4,Excellent,2025-02-21,08:32:52,16:16:39,7.73,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046686,Divya Lal Hande,UGF23AI293,B65,CSE-AIML-B,BIO0293,Right Thumb,99.05,Good,2025-02-21,08:17:38,16:10:36,7.88,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046687,Ekta Shankar Yadav,UGF23AI295,A66,CSE-AIML-A,BIO0295,Right Index,93.22,Excellent,2025-02-21,08:55:16,16:06:44,7.19,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046688,Manish Das Upadhyay,UGF23AI296,B66,CSE-AIML-B,BIO0296,Right Little,77.86,Excellent,2025-02-21,08:27:37,16:09:30,7.7,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046689,Jatin Ghosh,UGF23AI297,C66,CSE-AIML-C,BIO0297,Right Index,87.5,Excellent,2025-02-21,08:07:46,16:35:57,8.47,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046690,Nilesh Ram Kulkarni,UGF23AI298,A67,CSE-AIML-A,BIO0298,Right Middle,96.98,Excellent,2025-02-21,08:27:24,16:13:00,7.76,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046691,Bhavna Raj Bhosale,UGF23AI299,B67,CSE-AIML-B,BIO0299,Right Ring,81.79,Average,2025-02-21,08:45:08,16:03:13,7.3,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046692,Gaurav Jain,UGF23AI300,C67,CSE-AIML-C,BIO0300,Right Little,99.66,Excellent,2025-02-21,08:23:42,16:05:08,7.69,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046693,Kalpesh Mishra,UGF23AI301,A68,CSE-AIML-A,BIO0301,Right Thumb,93.69,Good,2025-02-21,08:10:55,16:18:41,8.13,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046694,Lakshmi Chand Patil,UGF23AI302,B68,CSE-AIML-B,BIO0302,Right Middle,83.98,Poor,2025-02-21,08:00:20,16:10:56,8.18,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046695,Nikhil Rao Agarwal,UGF23AI303,C68,CSE-AIML-C,BIO0303,Right Thumb,86.17,Good,2025-02-21,08:23:28,16:51:31,8.47,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046696,Mohit Nath Kumar,UGF23AI304,A69,CSE-AIML-A,BIO0304,Right Index,87.86,Excellent,2025-02-21,08:22:19,16:58:08,8.6,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046697,Iqbal Raj Chopra,UGF23AI305,B69,CSE-AIML-B,BIO0305,Right Ring,81.41,Good,2025-02-21,08:26:43,16:58:52,8.54,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046698,Esha Bala Pandey,UGF23AI306,C69,CSE-AIML-C,BIO0306,Right Index,86.46,Good,2025-02-21,08:19:46,16:39:48,8.33,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046699,Harsha Raj Mukherjee,UGF23AI308,B70,CSE-AIML-B,BIO0308,Right Ring,80.54,Excellent,2025-02-21,08:37:27,16:49:14,8.2,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046700,Lakshmi Das Wagh,UGF23AI309,C70,CSE-AIML-C,BIO0309,Right Middle,99.31,Average,2025-02-21,08:34:39,16:17:48,7.72,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046701,Nikhil Lokhande,UGF23AI310,A71,CSE-AIML-A,BIO0310,Right Middle,89.52,Excellent,2025-02-21,08:58:34,16:29:36,7.52,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046702,Bharat Singh,UGF23AI311,B71,CSE-AIML-B,BIO0311,Right Thumb,92.03,Poor,2025-02-21,08:27:53,16:37:53,8.17,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046703,Girish Ambhore,UGF23AI312,C71,CSE-AIML-C,BIO0312,Right Ring,82.37,Excellent,2025-02-21,08:49:59,16:03:26,7.22,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046704,Tariq Prakash More,UGF23AI313,A72,CSE-AIML-A,BIO0313,Right Little,85.57,Excellent,2025-02-21,08:23:21,16:44:02,8.34,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046705,Yamini Ram Patil,UGF23AI314,B72,CSE-AIML-B,BIO0314,Right Little,81.44,Excellent,2025-02-21,08:54:10,16:21:54,7.46,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046706,Om Chand Upadhyay,UGF23AI315,C72,CSE-AIML-C,BIO0315,Right Little,87.38,Good,2025-02-21,08:20:19,16:06:40,7.77,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046707,Manish Sai Iyer,UGF23AI316,A73,CSE-AIML-A,BIO0316,Right Little,76.04,Excellent,2025-02-21,08:54:51,16:47:13,7.87,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046708,Rohit Chand Vaghmare,UGF23AI318,C73,CSE-AIML-C,BIO0318,Right Little,81.86,Excellent,2025-02-21,08:56:35,16:06:08,7.16,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046709,Anika Rao Bhange,UGF23AI319,A74,CSE-AIML-A,BIO0319,Right Ring,92.77,Poor,2025-02-21,08:35:35,16:00:32,7.42,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046710,Rekha Kumar Fernandes,UGF23AI320,B74,CSE-AIML-B,BIO0320,Right Middle,81.08,Excellent,2025-02-21,08:43:40,16:53:48,8.17,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046711,Yamini Londhe,UGF23AI321,C74,CSE-AIML-C,BIO0321,Right Little,87.17,Excellent,2025-02-21,08:57:38,16:26:45,7.49,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046712,Nisha Kharat,UGF23AI322,A75,CSE-AIML-A,BIO0322,Right Index,83.8,Good,2025-02-21,08:28:22,16:45:06,8.28,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046713,Kamla Kumar,UGF23AI323,B75,CSE-AIML-B,BIO0323,Right Index,84.8,Average,2025-02-21,08:40:00,16:27:24,7.79,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046714,Gunjan Devi Fernandes,UGF23AI324,C75,CSE-AIML-C,BIO0324,Right Index,83.24,Average,2025-02-21,08:57:30,16:01:20,7.06,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046715,Gunjan Sai Pawar,UGF23AI325,A76,CSE-AIML-A,BIO0325,Right Thumb,86.81,Average,2025-02-21,08:52:15,16:11:14,7.32,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046716,Vanshika Chand Shah,UGF23AI326,B76,CSE-AIML-B,BIO0326,Right Index,77.83,Average,2025-02-21,08:00:44,16:07:22,8.11,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046717,Nikhil Hivrale,UGF23AI327,C76,CSE-AIML-C,BIO0327,Right Index,75.74,Excellent,2025-02-21,08:49:50,16:26:39,7.61,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046718,Chetna Yadav,UGF23AI328,A77,CSE-AIML-A,BIO0328,Right Thumb,97.73,Excellent,2025-02-21,08:08:38,16:01:09,7.88,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046719,Pallavi Prasad Banerjee,UGF23AI329,B77,CSE-AIML-B,BIO0329,Right Thumb,78.55,Average,2025-02-21,08:53:35,16:48:48,7.92,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046720,Omkar Chand Lal,UGF23AI330,C77,CSE-AIML-C,BIO0330,Right Thumb,98.92,Excellent,2025-02-21,08:28:37,16:36:58,8.14,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046721,Isha Mane,UGF23AI331,A78,CSE-AIML-A,BIO0331,Right Thumb,98.52,Good,2025-02-21,08:54:11,16:42:57,7.81,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046722,Ramesh Shankar Kulkarni,UGF23AI332,B78,CSE-AIML-B,BIO0332,Right Index,91.77,Excellent,2025-02-21,08:29:03,16:32:07,8.05,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046723,Chetna Ram Upadhyay,UGF23AI333,C78,CSE-AIML-C,BIO0333,Right Little,80.95,Average,2025-02-21,08:52:43,16:50:08,7.96,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046724,Esha Prasad Vaidya,UGF23AI334,A79,CSE-AIML-A,BIO0334,Right Ring,99.8,Good,2025-02-21,08:25:33,16:47:24,8.36,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046725,Gunjan Ram Nambiar,UGF23AI335,B79,CSE-AIML-B,BIO0335,Right Middle,89.14,Average,2025-02-21,08:34:08,16:42:48,8.14,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046726,Ritika Lal Ahuja,UGF23AI336,C79,CSE-AIML-C,BIO0336,Right Middle,95.55,Good,2025-02-21,08:30:42,16:06:27,7.6,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046727,Jagdish More,UGF23AI337,A80,CSE-AIML-A,BIO0337,Right Thumb,88.56,Excellent,2025-02-21,08:13:20,16:57:32,8.74,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046728,Farhan Shankar Mishra,UGF23AI338,B80,CSE-AIML-B,BIO0338,Right Middle,77.04,Excellent,2025-02-21,08:17:35,16:34:48,8.29,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046729,Sumit Jadhav,UGF23AI339,C80,CSE-AIML-C,BIO0339,Right Little,86.27,Average,2025-02-21,08:44:05,16:54:57,8.18,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046730,Neha Kaur,UGF23AI340,A81,CSE-AIML-A,BIO0340,Right Middle,82.81,Excellent,2025-02-21,08:54:02,16:20:44,7.45,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046731,Jatin Bala Upadhyay,UGF23AI341,B81,CSE-AIML-B,BIO0341,Right Middle,86.87,Poor,2025-02-21,08:46:56,16:50:22,8.06,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046732,Indira Vaidya,UGF23AI342,C81,CSE-AIML-C,BIO0342,Right Thumb,96.55,Excellent,2025-02-21,08:06:42,16:20:14,8.23,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046733,Wasim Das Mishra,UGF23AI343,A82,CSE-AIML-A,BIO0343,Right Index,80.4,Good,2025-02-21,08:10:12,16:39:22,8.49,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046734,Faisal Shankar Gaikwad,UGF23AI344,B82,CSE-AIML-B,BIO0344,Right Ring,80.07,Good,2025-02-21,08:46:47,16:13:36,7.45,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046735,Gajanan Chand Ambhore,UGF23AI345,C82,CSE-AIML-C,BIO0345,Right Index,83.32,Good,2025-02-21,08:43:59,16:55:43,8.2,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046736,Kunal Gupta,UGF23AI346,A83,CSE-AIML-A,BIO0346,Right Thumb,80.96,Average,2025-02-21,08:22:03,16:30:21,8.14,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046737,Aarav Upadhyay,UGF23AI348,C83,CSE-AIML-C,BIO0348,Right Little,79.69,Good,2025-02-21,08:46:23,16:31:31,7.75,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046738,Eshaan Kumar Kumar,UGF23AI349,A84,CSE-AIML-A,BIO0349,Right Thumb,91.21,Good,2025-02-21,08:42:36,16:02:26,7.33,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046739,Farhan Rao Banerjee,UGF23AI350,B84,CSE-AIML-B,BIO0350,Right Little,88.77,Good,2025-02-21,08:26:06,16:14:04,7.8,RDR-BIO-000,ZKTeco K40,Main Gate
