log_id,full_name,student_id,roll_number,class_section,biometric_id,date,time_in,time_out,attendance_status,fingerprint_template,finger_used,match_score,scan_quality,scan_attempts,scan_result,device_id,device_name,subject_code,subject_name,day,reader_location,biometric_status
BIO00064008,Sarita Devi Unde,UGF23AI207,C36,CSE-AIML-C,BIO0207,2025-03-05,,,Absent,FP-UGF23AI207-F04,Right Little,0.0,,0,No Scan,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064009,Akash Rao Rao,UGF23AI208,A37,CSE-AIML-A,BIO0208,2025-03-05,11:02:00,12:07:00,Present,FP-UGF23AI208-F04,Right Little,95.3,Good,3,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064010,Rekha Nath Tiwari,UGF23AI209,B37,CSE-AIML-B,BIO0209,2025-03-05,11:01:00,12:02:00,Present,FP-UGF23AI209-F00,Right Thumb,95.99,Excellent,3,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064011,Seema Mane,UGF23AI210,C37,CSE-AIML-C,BIO0210,2025-03-05,11:01:00,12:03:00,Present,FP-UGF23AI210-F02,Right Middle,81.92,Good,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064012,Hitesh Prakash Gaikwad,UGF23AI211,A38,CSE-AIML-A,BIO0211,2025-03-05,,,Absent,FP-UGF23AI211-F02,Right Middle,0.0,,0,Device Inactive,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Inactive
BIO00064013,Vikas Prasad Nair,UGF23AI212,B38,CSE-AIML-B,BIO0212,2025-03-05,,,Absent,FP-UGF23AI212-F03,Right Ring,0.0,,0,No Scan,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064014,Kiran Chand Mishra,UGF23AI213,C38,CSE-AIML-C,BIO0213,2025-03-05,,,Absent,FP-UGF23AI213-F02,Right Middle,0.0,,0,No Scan,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064015,Dev Das Londhe,UGF23AI214,A39,CSE-AIML-A,BIO0214,2025-03-05,11:02:00,12:04:00,Present,FP-UGF23AI214-F04,Right Little,78.41,Excellent,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064016,Fatima Ram Upadhyay,UGF23AI215,B39,CSE-AIML-B,BIO0215,2025-03-05,11:00:00,12:03:00,Present,FP-UGF23AI215-F03,Right Ring,89.34,Excellent,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064017,Soham Iyer,UGF23AI216,C39,CSE-AIML-C,BIO0216,2025-03-05,,,Absent,FP-UGF23AI216-F01,Right Index,0.0,,0,No Scan,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064018,Tanvi Nath Chopra,UGF23AI217,A40,CSE-AIML-A,BIO0217,2025-03-05,11:03:00,11:57:00,Present,FP-UGF23AI217-F01,Right Index,94.03,Good,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064019,Gunjan Devi Rao,UGF23AI218,B40,CSE-AIML-B,BIO0218,2025-03-05,11:03:00,11:48:00,Present,FP-UGF23AI218-F04,Right Little,75.86,Excellent,2,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064020,Zara Lal Zende,UGF23AI219,C40,CSE-AIML-C,BIO0219,2025-03-05,11:00:00,11:55:00,Present,FP-UGF23AI219-F03,Right Ring,86.49,Average,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064021,Wasim Bala Nair,UGF23AI220,A41,CSE-AIML-A,BIO0220,2025-03-05,,,Absent,FP-UGF23AI220-F02,Right Middle,0.0,,0,No Scan,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064022,Lalita Gaikwad,UGF23AI221,B41,CSE-AIML-B,BIO0221,2025-03-05,11:02:00,11:57:00,Present,FP-UGF23AI221-F00,Right Thumb,79.99,Good,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064023,Mahesh Wagh,UGF23AI222,C41,CSE-AIML-C,BIO0222,2025-03-05,11:00:00,11:54:00,Present,FP-UGF23AI222-F03,Right Ring,84.31,Excellent,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064024,Meera Ram Chatterjee,UGF23AI223,A42,CSE-AIML-A,BIO0223,2025-03-05,,,Absent,FP-UGF23AI223-F01,Right Index,0.0,,0,No Scan,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064025,Ishaan Raj Wagh,UGF23AI224,B42,CSE-AIML-B,BIO0224,2025-03-05,11:02:00,12:06:00,Present,FP-UGF23AI224-F01,Right Index,91.25,Average,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064026,Farhan Bala Pawar,UGF23AI225,C42,CSE-AIML-C,BIO0225,2025-03-05,11:03:00,12:03:00,Present,FP-UGF23AI225-F03,Right Ring,99.33,Excellent,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064027,Aditi Prasad Hivrale,UGF23AI226,A43,CSE-AIML-A,BIO0226,2025-03-05,,,Absent,FP-UGF23AI226-F03,Right Ring,0.0,,0,No Scan,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064028,Urmila Zende,UGF23AI227,B43,CSE-AIML-B,BIO0227,2025-03-05,,,Absent,FP-UGF23AI227-F00,Right Thumb,0.0,,0,No Scan,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064029,Varun Prakash Raut,UGF23AI228,C43,CSE-AIML-C,BIO0228,2025-03-05,11:20:00,12:05:00,Late,FP-UGF23AI228-F02,Right Middle,84.35,Good,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064030,Kalpesh Bala Hande,UGF23AI229,A44,CSE-AIML-A,BIO0229,2025-03-05,11:00:00,11:58:00,Present,FP-UGF23AI229-F03,Right Ring,98.37,Average,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064031,Nandini Kumar Ingle,UGF23AI230,B44,CSE-AIML-B,BIO0230,2025-03-05,11:01:00,12:02:00,Present,FP-UGF23AI230-F04,Right Little,82.43,Excellent,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064032,Vidya Das Kumar,UGF23AI231,C44,CSE-AIML-C,BIO0231,2025-03-05,11:02:00,11:56:00,Present,FP-UGF23AI231-F00,Right Thumb,94.78,Excellent,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064033,Gajanan Raj Tiwari,UGF23AI232,A45,CSE-AIML-A,BIO0232,2025-03-05,11:03:00,11:58:00,Present,FP-UGF23AI232-F03,Right Ring,82.45,Poor,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064034,Pankaj Das Upadhyay,UGF23AI233,B45,CSE-AIML-B,BIO0233,2025-03-05,11:15:00,12:02:00,Late,FP-UGF23AI233-F02,Right Middle,98.75,Poor,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064035,Faisal Naik,UGF23AI234,C45,CSE-AIML-C,BIO0234,2025-03-05,,,Absent,FP-UGF23AI234-F02,Right Middle,0.0,,0,No Scan,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064036,Tariq Thakur,UGF23AI235,A46,CSE-AIML-A,BIO0235,2025-03-05,11:03:00,12:06:00,Present,FP-UGF23AI235-F00,Right Thumb,90.94,Average,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064037,Chirag Prasad Dalvi,UGF23AI236,B46,CSE-AIML-B,BIO0236,2025-03-05,11:00:00,12:01:00,Present,FP-UGF23AI236-F01,Right Index,76.74,Good,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064038,Onkar Raj Pillai,UGF23AI237,C46,CSE-AIML-C,BIO0237,2025-03-05,11:02:00,11:54:00,Present,FP-UGF23AI237-F00,Right Thumb,90.88,Good,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064039,Aditi Bala Bhange,UGF23AI238,A47,CSE-AIML-A,BIO0238,2025-03-05,11:00:00,11:53:00,Present,FP-UGF23AI238-F03,Right Ring,99.41,Average,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064040,Firoz Reddy,UGF23AI239,B47,CSE-AIML-B,BIO0239,2025-03-05,,,Absent,FP-UGF23AI239-F02,Right Middle,0.0,,0,No Scan,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064041,Girish Prasad Deshpande,UGF23AI240,C47,CSE-AIML-C,BIO0240,2025-03-05,11:02:00,11:51:00,Present,FP-UGF23AI240-F00,Right Thumb,85.29,Poor,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064042,Anjali Das Mishra,UGF23AI241,A48,CSE-AIML-A,BIO0241,2025-03-05,11:00:00,11:48:00,Present,FP-UGF23AI241-F01,Right Index,92.61,Good,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064043,Ravi Das Tiwari,UGF23AI242,B48,CSE-AIML-B,BIO0242,2025-03-05,11:00:00,11:52:00,Present,FP-UGF23AI242-F02,Right Middle,77.47,Average,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064044,Vidya Nair,UGF23AI243,C48,CSE-AIML-C,BIO0243,2025-03-05,11:03:00,11:53:00,Present,FP-UGF23AI243-F00,Right Thumb,98.66,Excellent,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064045,Vidya Shankar Gite,UGF23AI244,A49,CSE-AIML-A,BIO0244,2025-03-05,11:13:00,12:17:00,Late,FP-UGF23AI244-F00,Right Thumb,87.6,Good,2,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064046,Fatima Chand Hatwar,UGF23AI245,B49,CSE-AIML-B,BIO0245,2025-03-05,,,Absent,FP-UGF23AI245-F00,Right Thumb,0.0,,0,Device Inactive,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Inactive
BIO00064047,Hina Nath Tiwari,UGF23AI246,C49,CSE-AIML-C,BIO0246,2025-03-05,11:00:00,12:05:00,Present,FP-UGF23AI246-F02,Right Middle,92.46,Excellent,3,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064048,Zara Prasad Chopra,UGF23AI247,A50,CSE-AIML-A,BIO0247,2025-03-05,,,Absent,FP-UGF23AI247-F01,Right Index,0.0,,0,No Scan,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064049,Ritika Das Kale,UGF23AI248,B50,CSE-AIML-B,BIO0248,2025-03-05,11:02:00,11:53:00,Present,FP-UGF23AI248-F00,Right Thumb,84.72,Good,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064050,Arjun Ingle,UGF23AI249,C50,CSE-AIML-C,BIO0249,2025-03-05,11:03:00,11:52:00,Present,FP-UGF23AI249-F00,Right Thumb,96.35,Good,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064051,Kedar Chatterjee,UGF23AI250,A51,CSE-AIML-A,BIO0250,2025-03-05,11:02:00,11:49:00,Present,FP-UGF23AI250-F01,Right Index,94.54,Excellent,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064052,Jayesh Pawar,UGF23AI251,B51,CSE-AIML-B,BIO0251,2025-03-05,11:00:00,11:47:00,Present,FP-UGF23AI251-F04,Right Little,94.82,Good,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064053,Yamini Das Ahuja,UGF23AI252,C51,CSE-AIML-C,BIO0252,2025-03-05,11:03:00,11:52:00,Present,FP-UGF23AI252-F00,Right Thumb,76.67,Good,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064054,Yamini Rao Pillai,UGF23AI253,A52,CSE-AIML-A,BIO0253,2025-03-05,11:01:00,12:02:00,Present,FP-UGF23AI253-F02,Right Middle,96.97,Excellent,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064055,Priya Ram Ahuja,UGF23AI254,B52,CSE-AIML-B,BIO0254,2025-03-05,11:01:00,12:05:00,Present,FP-UGF23AI254-F03,Right Ring,86.95,Excellent,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064056,Amrita Rao Banerjee,UGF23AI255,C52,CSE-AIML-C,BIO0255,2025-03-05,,,Absent,FP-UGF23AI255-F03,Right Ring,0.0,,0,No Scan,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064057,Ravi Lal Verma,UGF23AI256,A53,CSE-AIML-A,BIO0256,2025-03-05,,,Absent,FP-UGF23AI256-F03,Right Ring,0.0,,0,No Scan,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064058,Vidya Ram Reddy,UGF23AI257,B53,CSE-AIML-B,BIO0257,2025-03-05,11:00:00,12:05:00,Present,FP-UGF23AI257-F03,Right Ring,99.46,Good,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064059,Deepika Kumar,UGF23AI258,C53,CSE-AIML-C,BIO0258,2025-03-05,11:00:00,11:58:00,Present,FP-UGF23AI258-F00,Right Thumb,81.52,Good,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064060,Deepika Kharat,UGF23AI259,A54,CSE-AIML-A,BIO0259,2025-03-05,11:02:00,11:59:00,Present,FP-UGF23AI259-F00,Right Thumb,95.7,Good,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064061,Seema Sai Chopra,UGF23AI260,B54,CSE-AIML-B,BIO0260,2025-03-05,11:03:00,11:48:00,Present,FP-UGF23AI260-F01,Right Index,76.53,Good,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064062,Girish Bhange,UGF23AI261,C54,CSE-AIML-C,BIO0261,2025-03-05,,,Absent,FP-UGF23AI261-F00,Right Thumb,0.0,,0,No Scan,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064063,Gaurav Hivrale,UGF23AI262,A55,CSE-AIML-A,BIO0262,2025-03-05,11:16:00,12:11:00,Late,FP-UGF23AI262-F00,Right Thumb,80.19,Good,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064064,Vidya Chand Waghmare,UGF23AI263,B55,CSE-AIML-B,BIO0263,2025-03-05,,,Absent,FP-UGF23AI263-F02,Right Middle,0.0,,0,No Scan,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064065,Esha Das Bhange,UGF23AI264,C55,CSE-AIML-C,BIO0264,2025-03-05,11:00:00,11:55:00,Present,FP-UGF23AI264-F03,Right Ring,92.05,Poor,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064066,Divya Ram Junghare,UGF23AI265,A56,CSE-AIML-A,BIO0265,2025-03-05,11:02:00,12:01:00,Present,FP-UGF23AI265-F00,Right Thumb,78.61,Excellent,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064067,Geeta Prakash Nair,UGF23AI266,B56,CSE-AIML-B,BIO0266,2025-03-05,11:02:00,12:01:00,Present,FP-UGF23AI266-F00,Right Thumb,84.57,Average,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064068,Jiya Devi Hatwar,UGF23AI267,C56,CSE-AIML-C,BIO0267,2025-03-05,11:02:00,12:00:00,Present,FP-UGF23AI267-F00,Right Thumb,91.03,Poor,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064069,Aditya Pillai,UGF23AI268,A57,CSE-AIML-A,BIO0268,2025-03-05,11:01:00,11:50:00,Present,FP-UGF23AI268-F03,Right Ring,90.33,Excellent,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064070,Nikhil Prakash Bhatia,UGF23AI269,B57,CSE-AIML-B,BIO0269,2025-03-05,11:00:00,11:51:00,Present,FP-UGF23AI269-F03,Right Ring,89.8,Average,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064071,Sakshi Ingle,UGF23AI270,C57,CSE-AIML-C,BIO0270,2025-03-05,11:00:00,12:05:00,Present,FP-UGF23AI270-F01,Right Index,94.01,Excellent,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064072,Kiran Tiwari,UGF23AI271,A58,CSE-AIML-A,BIO0271,2025-03-05,11:00:00,11:59:00,Present,FP-UGF23AI271-F03,Right Ring,76.51,Good,2,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064073,Sneha Prakash Londhe,UGF23AI272,B58,CSE-AIML-B,BIO0272,2025-03-05,11:00:00,11:56:00,Present,FP-UGF23AI272-F04,Right Little,76.44,Excellent,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064074,Dev Sai Pawar,UGF23AI273,C58,CSE-AIML-C,BIO0273,2025-03-05,11:01:00,12:06:00,Present,FP-UGF23AI273-F02,Right Middle,75.04,Good,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064075,Mithun Sai Waghmare,UGF23AI274,A59,CSE-AIML-A,BIO0274,2025-03-05,11:01:00,12:03:00,Present,FP-UGF23AI274-F04,Right Little,86.79,Good,2,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064076,Vishal Sai Shah,UGF23AI275,B59,CSE-AIML-B,BIO0275,2025-03-05,11:03:00,11:55:00,Present,FP-UGF23AI275-F04,Right Little,94.99,Average,2,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064077,Anika Shah,UGF23AI276,C59,CSE-AIML-C,BIO0276,2025-03-05,11:02:00,11:52:00,Present,FP-UGF23AI276-F01,Right Index,88.34,Good,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064078,Ekta Chatterjee,UGF23AI277,A60,CSE-AIML-A,BIO0277,2025-03-05,,,Absent,FP-UGF23AI277-F00,Right Thumb,0.0,,0,No Scan,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064079,Disha Sai Lokhande,UGF23AI278,B60,CSE-AIML-B,BIO0278,2025-03-05,,,Absent,FP-UGF23AI278-F01,Right Index,0.0,,0,No Scan,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064080,Ila Devi Dange,UGF23AI279,C60,CSE-AIML-C,BIO0279,2025-03-05,11:03:00,11:50:00,Present,FP-UGF23AI279-F02,Right Middle,99.27,Average,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064081,Kalpesh Prakash Hande,UGF23AI280,A61,CSE-AIML-A,BIO0280,2025-03-05,11:03:00,11:59:00,Present,FP-UGF23AI280-F04,Right Little,99.86,Good,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064082,Rohit Bala Mehta,UGF23AI281,B61,CSE-AIML-B,BIO0281,2025-03-05,11:03:00,11:58:00,Present,FP-UGF23AI281-F04,Right Little,91.49,Good,2,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064083,Onkar Nath Ambhore,UGF23AI282,C61,CSE-AIML-C,BIO0282,2025-03-05,11:02:00,11:51:00,Present,FP-UGF23AI282-F01,Right Index,81.75,Good,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064084,Disha Pawar,UGF23AI283,A62,CSE-AIML-A,BIO0283,2025-03-05,,,Absent,FP-UGF23AI283-F03,Right Ring,0.0,,0,No Scan,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064085,Soham Nath Kale,UGF23AI284,B62,CSE-AIML-B,BIO0284,2025-03-05,11:02:00,12:01:00,Present,FP-UGF23AI284-F04,Right Little,83.03,Excellent,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064086,Ila Raj Ingole,UGF23AI285,C62,CSE-AIML-C,BIO0285,2025-03-05,11:25:00,12:18:00,Late,FP-UGF23AI285-F01,Right Index,81.7,Good,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064087,Rohit Shankar Hande,UGF23AI286,A63,CSE-AIML-A,BIO0286,2025-03-05,,,Absent,FP-UGF23AI286-F03,Right Ring,0.0,,0,No Scan,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064088,Indira Bhatia,UGF23AI287,B63,CSE-AIML-B,BIO0287,2025-03-05,11:03:00,12:01:00,Present,FP-UGF23AI287-F04,Right Little,97.45,Good,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064089,Babita Lal Kulkarni,UGF23AI288,C63,CSE-AIML-C,BIO0288,2025-03-05,11:03:00,11:52:00,Present,FP-UGF23AI288-F01,Right Index,90.55,Average,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064090,Hemant Chand More,UGF23AI289,A64,CSE-AIML-A,BIO0289,2025-03-05,11:03:00,12:03:00,Present,FP-UGF23AI289-F00,Right Thumb,92.96,Excellent,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064091,Tariq Shankar Pawar,UGF23AI290,B64,CSE-AIML-B,BIO0290,2025-03-05,11:03:00,11:59:00,Present,FP-UGF23AI290-F04,Right Little,85.97,Excellent,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064092,Mukesh Verma,UGF23AI291,C64,CSE-AIML-C,BIO0291,2025-03-05,11:02:00,12:04:00,Present,FP-UGF23AI291-F03,Right Ring,80.58,Good,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064093,Anjali Chand Nair,UGF23AI292,A65,CSE-AIML-A,BIO0292,2025-03-05,11:00:00,11:52:00,Present,FP-UGF23AI292-F00,Right Thumb,95.82,Excellent,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064094,Divya Lal Hande,UGF23AI293,B65,CSE-AIML-B,BIO0293,2025-03-05,,,Absent,FP-UGF23AI293-F00,Right Thumb,0.0,,0,No Scan,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064095,Harsha Prasad Shah,UGF23AI294,C65,CSE-AIML-C,BIO0294,2025-03-05,11:03:00,12:02:00,Present,FP-UGF23AI294-F03,Right Ring,85.0,Excellent,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064096,Ekta Shankar Yadav,UGF23AI295,A66,CSE-AIML-A,BIO0295,2025-03-05,,,Absent,FP-UGF23AI295-F01,Right Index,0.0,,0,No Scan,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064097,Manish Das Upadhyay,UGF23AI296,B66,CSE-AIML-B,BIO0296,2025-03-05,11:00:00,11:58:00,Present,FP-UGF23AI296-F04,Right Little,78.37,Poor,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064098,Jatin Ghosh,UGF23AI297,C66,CSE-AIML-C,BIO0297,2025-03-05,11:00:00,11:56:00,Present,FP-UGF23AI297-F01,Right Index,90.12,Good,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064099,Nilesh Ram Kulkarni,UGF23AI298,A67,CSE-AIML-A,BIO0298,2025-03-05,11:02:00,11:58:00,Present,FP-UGF23AI298-F02,Right Middle,78.5,Average,1,Match Success,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
BIO00064100,Bhavna Raj Bhosale,UGF23AI299,B67,CSE-AIML-B,BIO0299,2025-03-05,,,Absent,FP-UGF23AI299-F03,Right Ring,0.0,,0,No Scan,RDR-BIO-002,ZKTeco SF100,AIPC352T,Computer Vision,Wednesday,Lab-A2,Active
